Date,Currency Pair,Open,Close,High,Low,Change
3/10/2012,USD/VND,"20,870.00","20,890.00","20,895.00","20,830.00",0.02%
2/10/2012,USD/VND,"20,850.00","20,885.00","20,900.00","20,830.00",0.01%
1/10/2012,USD/VND,"20,860.00","20,882.50","20,892.50","20,820.00",-0.01%
28/9/2012,USD/VND,"20,850.00","20,885.00","20,885.00","20,820.00",0.00%
27/9/2012,USD/VND,"20,850.00","20,885.00","20,890.00","20,820.00",0.05%
26/9/2012,USD/VND,"20,840.00","20,875.00","20,900.00","20,810.00",0.12%
25/9/2012,USD/VND,"20,850.00","20,850.00","20,865.00","20,810.00",-0.10%
24/9/2012,USD/VND,"20,845.00","20,870.00","20,875.00","20,810.00",0.02%
21/9/2012,USD/VND,"20,850.00","20,865.00","20,885.00","20,810.00",-0.07%
20/9/2012,USD/VND,"20,850.00","20,880.00","20,880.00","20,810.00",0.05%
19/9/2012,USD/VND,"20,850.00","20,870.00","20,880.00","20,810.00",0.10%
18/9/2012,USD/VND,"20,830.00","20,850.00","20,870.00","20,790.00",-0.02%
17/9/2012,USD/VND,"20,840.00","20,855.00","20,865.00","20,790.00",-0.05%
14/9/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,790.00",0.00%
13/9/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,790.00",0.10%
12/9/2012,USD/VND,"20,830.00","20,845.00","20,875.00","20,790.00",-0.02%
11/9/2012,USD/VND,"20,840.00","20,850.00","20,860.00","20,790.00",-0.07%
10/9/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,790.00",0.07%
7/9/2012,USD/VND,"20,830.00","20,850.00","20,860.00","20,790.00",-0.02%
6/9/2012,USD/VND,"20,840.00","20,855.00","20,875.00","20,790.00",-0.02%
5/9/2012,USD/VND,"20,840.00","20,860.00","20,905.00","20,790.00",0.00%
4/9/2012,USD/VND,"20,840.00","20,860.00","20,885.00","20,790.00",0.10%
3/9/2012,USD/VND,"20,790.00","20,840.00","20,840.00","20,790.00",0.00%
31/8/2012,USD/VND,"20,840.00","20,840.00","20,910.00","20,790.00",-0.10%
30/8/2012,USD/VND,"20,840.00","20,860.00","20,880.00","20,810.00",-0.02%
29/8/2012,USD/VND,"20,840.00","20,865.00","20,875.00","20,805.00",-0.05%
28/8/2012,USD/VND,"20,840.00","20,875.00","20,895.00","20,800.00",0.05%
27/8/2012,USD/VND,"20,830.00","20,865.00","20,895.00","20,800.00",0.02%
24/8/2012,USD/VND,"20,930.00","20,860.00","20,960.00","20,830.00",-0.17%
23/8/2012,USD/VND,"20,835.00","20,895.00","20,905.00","20,820.00",0.24%
22/8/2012,USD/VND,"20,825.00","20,845.00","20,865.00","20,780.00",0.00%
21/8/2012,USD/VND,"20,830.00","20,845.00","20,855.00","20,785.00",0.00%
20/8/2012,USD/VND,"20,830.00","20,845.00","20,865.00","20,785.00",-0.10%
17/8/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,785.00",0.10%
16/8/2012,USD/VND,"20,835.00","20,845.00","20,860.00","20,790.00",-0.05%
15/8/2012,USD/VND,"20,830.00","20,855.00","20,925.00","20,800.00",-0.45%
14/8/2012,USD/VND,"20,840.00","20,950.00","20,970.00","20,800.00",0.48%
13/8/2012,USD/VND,"20,840.00","20,850.00","20,900.00","20,800.00",-0.07%
10/8/2012,USD/VND,"20,835.00","20,865.00","20,875.00","20,800.00",0.02%
9/8/2012,USD/VND,"20,840.00","20,860.00","20,915.00","20,800.00",0.07%
8/8/2012,USD/VND,"20,840.00","20,845.00","20,965.00","20,800.00",-0.10%
7/8/2012,USD/VND,"20,840.00","20,865.00","20,890.00","20,800.00",0.05%
6/8/2012,USD/VND,"20,840.00","20,855.00","20,870.00","20,800.00",-0.05%
3/8/2012,USD/VND,"20,840.00","20,865.00","20,945.00","20,800.00",0.00%
2/8/2012,USD/VND,"20,920.00","20,865.00","20,945.00","20,800.00",0.02%
1/8/2012,USD/VND,"20,840.00","20,860.00","20,940.00","20,800.00",-0.05%
31/7/2012,USD/VND,"20,855.00","20,870.00","20,885.00","20,810.00",0.00%
30/7/2012,USD/VND,"20,850.00","20,870.00","20,895.00","20,810.00",-0.05%
27/7/2012,USD/VND,"20,860.00","20,880.00","20,890.00","20,810.00",0.00%
26/7/2012,USD/VND,"20,860.00","20,880.00","20,900.00","20,810.00",-0.02%
25/7/2012,USD/VND,"20,850.00","20,885.00","20,900.00","20,800.00",0.02%
24/7/2012,USD/VND,"20,830.00","20,880.00","20,885.00","20,800.00",0.14%
23/7/2012,USD/VND,"20,830.00","20,850.00","20,874.00","20,800.00",0.02%
20/7/2012,USD/VND,"20,810.00","20,845.00","20,872.00","20,800.00",0.02%
19/7/2012,USD/VND,"20,810.00","20,840.00","20,861.00","20,800.00",-0.07%
18/7/2012,USD/VND,"20,835.00","20,855.00","20,875.00","20,800.00",0.02%
17/7/2012,USD/VND,"20,855.00","20,850.00","20,875.00","20,800.00",-0.05%
16/7/2012,USD/VND,"20,850.00","20,860.00","20,882.00","20,820.00",0.00%
13/7/2012,USD/VND,"20,850.00","20,860.00","20,885.00","20,820.00",-0.05%
12/7/2012,USD/VND,"20,850.00","20,870.00","20,880.00","20,820.00",-0.02%
11/7/2012,USD/VND,"20,860.00","20,875.00","20,902.00","20,830.00",-0.02%
10/7/2012,USD/VND,"20,860.00","20,880.00","20,899.00","20,830.00",0.02%
9/7/2012,USD/VND,"20,850.00","20,875.00","20,912.00","20,830.00",-0.05%
6/7/2012,USD/VND,"20,865.00","20,885.00","20,912.00","20,840.00",0.02%
5/7/2012,USD/VND,"20,850.00","20,880.00","20,900.00","20,850.00",-0.05%
4/7/2012,USD/VND,"20,870.00","20,890.00","20,910.00","20,850.00",0.00%
3/7/2012,USD/VND,"20,850.00","20,890.00","20,920.00","20,850.00",-0.02%
2/7/2012,USD/VND,"20,870.00","20,895.00","20,925.00","20,850.00",-0.05%
29/6/2012,USD/VND,"20,880.00","20,905.00","20,925.00","20,850.00",-0.10%
28/6/2012,USD/VND,"20,850.00","20,925.00","20,925.00","20,830.00",0.17%
27/6/2012,USD/VND,"20,865.00","20,890.00","20,920.00","20,830.00",-0.17%
26/6/2012,USD/VND,"20,880.00","20,925.00","20,925.00","20,830.00",0.43%
25/6/2012,USD/VND,"20,880.00","20,835.00","20,965.00","20,800.00",-0.33%
22/6/2012,USD/VND,"20,890.00","20,905.00","20,975.00","20,860.00",-0.07%
21/6/2012,USD/VND,"20,910.00","20,920.00","20,960.00","20,860.00",-0.10%
20/6/2012,USD/VND,"20,900.00","20,940.00","20,960.00","20,860.00",-0.12%
19/6/2012,USD/VND,"20,935.00","20,965.00","20,965.00","20,880.00",0.05%
18/6/2012,USD/VND,"20,935.00","20,955.00","20,995.00","20,830.00",-0.02%
15/6/2012,USD/VND,"20,935.00","20,960.00","21,000.00","20,830.00",0.00%
14/6/2012,USD/VND,"20,935.00","20,960.00","21,000.00","20,830.00",0.00%
13/6/2012,USD/VND,"20,930.00","20,960.00","21,000.00","20,830.00",0.24%
12/6/2012,USD/VND,"20,945.00","20,910.00","21,015.00","20,830.00",-0.38%
11/6/2012,USD/VND,"20,960.00","20,990.00","21,035.00","20,830.00",0.02%
8/6/2012,USD/VND,"20,930.00","20,985.00","21,035.00","20,830.00",-0.10%
7/6/2012,USD/VND,"20,950.00","21,005.00","21,040.00","20,830.00",-0.01%
6/6/2012,USD/VND,"20,900.00","21,008.00","21,048.00","20,830.00",0.28%
5/6/2012,USD/VND,"20,860.00","20,950.00","21,030.00","20,830.00",0.12%
4/6/2012,USD/VND,"20,840.00","20,925.00","20,925.00","20,820.00",0.29%
1/6/2012,USD/VND,"20,840.00","20,865.00","20,900.00","20,780.00",-0.02%
31/5/2012,USD/VND,"20,850.00","20,870.00","20,920.00","20,800.00",-0.02%
30/5/2012,USD/VND,"20,845.00","20,875.00","20,885.00","20,800.00",0.12%
29/5/2012,USD/VND,"20,840.00","20,850.00","20,880.00","20,800.00",-0.05%
28/5/2012,USD/VND,"20,830.00","20,860.00","20,880.00","20,800.00",0.00%
25/5/2012,USD/VND,"20,830.00","20,860.00","20,880.00","20,800.00",0.00%
24/5/2012,USD/VND,"20,830.00","20,860.00","20,880.00","20,800.00",0.05%
23/5/2012,USD/VND,"20,830.00","20,850.00","20,880.00","20,800.00",0.01%
22/5/2012,USD/VND,"20,830.00","20,847.50","20,847.50","20,800.00",-0.01%
21/5/2012,USD/VND,"20,830.00","20,850.00","20,875.00","20,800.00",0.00%
18/5/2012,USD/VND,"20,830.00","20,850.00","20,885.00","20,800.00",0.02%
17/5/2012,USD/VND,"20,830.00","20,845.00","20,870.00","20,780.00",-0.02%
16/5/2012,USD/VND,"20,830.00","20,850.00","20,850.00","20,780.00",-0.02%
15/5/2012,USD/VND,"20,830.00","20,855.00","20,885.00","20,780.00",-0.02%
14/5/2012,USD/VND,"20,830.00","20,860.00","20,870.00","20,780.00",0.07%
11/5/2012,USD/VND,"20,830.00","20,845.00","20,865.00","20,780.00",-0.38%
10/5/2012,USD/VND,"20,830.00","20,925.00","20,925.00","20,780.00",0.31%
9/5/2012,USD/VND,"20,840.00","20,860.00","20,940.00","20,800.00",0.05%
8/5/2012,USD/VND,"20,920.00","20,850.00","20,950.00","20,780.00",-0.10%
7/5/2012,USD/VND,"20,830.00","20,870.00","20,950.00","20,780.00",0.10%
4/5/2012,USD/VND,"20,830.00","20,850.00","20,880.00","20,800.00",-0.04%
3/5/2012,USD/VND,"20,840.00","20,857.50","20,867.50","20,800.00",0.01%
2/5/2012,USD/VND,"20,850.00","20,855.00","20,935.00","20,800.00",-0.05%
1/5/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,830.00",0.00%
30/4/2012,USD/VND,"20,830.00","20,865.00","20,865.00","20,830.00",0.00%
27/4/2012,USD/VND,"20,830.00","20,865.00","20,920.00","20,800.00",-0.02%
26/4/2012,USD/VND,"20,830.00","20,870.00","20,880.00","20,790.00",0.07%
25/4/2012,USD/VND,"20,820.00","20,855.00","20,885.00","20,780.00",0.14%
24/4/2012,USD/VND,"20,830.00","20,825.00","20,885.00","20,780.00",-0.07%
23/4/2012,USD/VND,"20,810.00","20,840.00","20,865.00","20,780.00",-0.05%
20/4/2012,USD/VND,"20,820.00","20,850.00","20,870.00","20,760.00",0.12%
19/4/2012,USD/VND,"20,810.00","20,825.00","20,865.00","20,780.00",0.00%
18/4/2012,USD/VND,"20,825.00","20,825.00","20,865.00","20,780.00",0.00%
17/4/2012,USD/VND,"20,810.00","20,825.00","20,865.00","20,780.00",0.00%
16/4/2012,USD/VND,"20,810.00","20,825.00","20,865.00","20,780.00",0.00%
13/4/2012,USD/VND,"20,820.00","20,825.00","20,865.00","20,780.00",-0.07%
12/4/2012,USD/VND,"20,810.00","20,840.00","20,870.00","20,780.00",0.07%
11/4/2012,USD/VND,"20,810.00","20,825.00","20,865.00","20,780.00",0.04%
10/4/2012,USD/VND,"20,810.00","20,817.00","20,847.00","20,780.00",-0.09%
9/4/2012,USD/VND,"20,810.00","20,835.00","20,835.00","20,780.00",0.02%
6/4/2012,USD/VND,"20,810.00","20,830.00","20,880.00","20,780.00",0.02%
5/4/2012,USD/VND,"20,800.00","20,825.00","20,855.00","20,780.00",-0.05%
4/4/2012,USD/VND,"20,810.00","20,835.00","20,855.00","20,780.00",-0.02%
3/4/2012,USD/VND,"20,810.00","20,840.00","20,840.00","20,780.00",-0.05%
2/4/2012,USD/VND,"20,820.00","20,850.00","20,850.00","20,820.00",0.00%
30/3/2012,USD/VND,"20,800.00","20,850.00","20,860.00","20,770.00",0.12%
29/3/2012,USD/VND,"20,780.00","20,825.00","20,855.00","20,780.00",-0.10%
28/3/2012,USD/VND,"20,850.00","20,845.00","20,913.00","20,780.00",-0.10%
27/3/2012,USD/VND,"20,870.00","20,865.00","20,933.00","20,810.00",-0.17%
26/3/2012,USD/VND,"20,820.00","20,900.00","20,918.00","20,800.00",0.07%
23/3/2012,USD/VND,"20,820.00","20,885.00","20,910.00","20,810.00",0.12%
22/3/2012,USD/VND,"20,820.00","20,860.00","20,915.00","20,800.00",-0.05%
21/3/2012,USD/VND,"20,800.00","20,870.00","20,870.00","20,780.00",0.19%
20/3/2012,USD/VND,"20,810.00","20,830.00","20,854.00","20,780.00",-0.02%
19/3/2012,USD/VND,"20,810.00","20,835.00","20,849.00","20,780.00",0.07%
16/3/2012,USD/VND,"20,810.00","20,820.00","20,850.00","20,780.00",-0.05%
15/3/2012,USD/VND,"20,810.00","20,830.00","20,853.00","20,780.00",-0.05%
14/3/2012,USD/VND,"20,810.00","20,840.00","20,875.00","20,780.00",0.00%
13/3/2012,USD/VND,"20,810.00","20,840.00","20,885.00","20,780.00",0.02%
12/3/2012,USD/VND,"20,800.00","20,835.00","20,875.00","20,780.00",0.02%
9/3/2012,USD/VND,"20,800.00","20,830.00","20,850.00","20,780.00",-0.02%
8/3/2012,USD/VND,"20,800.00","20,835.00","20,875.00","20,780.00",0.01%
7/3/2012,USD/VND,"20,810.00","20,832.50","20,832.50","20,780.00",-0.13%
6/3/2012,USD/VND,"20,810.00","20,860.00","20,890.00","20,780.00",0.14%
5/3/2012,USD/VND,"20,825.00","20,830.00","20,870.00","20,780.00",0.00%
2/3/2012,USD/VND,"20,810.00","20,830.00","20,835.00","20,780.00",-0.07%
1/3/2012,USD/VND,"20,800.00","20,845.00","20,875.00","20,780.00",0.05%
29/2/2012,USD/VND,"20,815.00","20,835.00","20,835.00","20,780.00",-0.05%
28/2/2012,USD/VND,"20,800.00","20,845.00","20,875.00","20,780.00",0.00%
27/2/2012,USD/VND,"20,810.00","20,845.00","20,865.00","20,780.00",0.02%
24/2/2012,USD/VND,"20,810.00","20,840.00","20,860.00","20,780.00",0.10%
23/2/2012,USD/VND,"20,800.00","20,820.00","20,870.00","20,770.00",-0.07%
22/2/2012,USD/VND,"20,810.00","20,835.00","20,855.00","20,780.00",0.02%
21/2/2012,USD/VND,"20,810.00","20,830.00","20,855.00","20,780.00",-0.05%
20/2/2012,USD/VND,"20,865.00","20,840.00","20,905.00","20,770.00",0.07%
17/2/2012,USD/VND,"20,810.00","20,825.00","20,880.00","20,770.00",0.02%
16/2/2012,USD/VND,"20,865.00","20,820.00","20,915.00","20,770.00",-0.19%
15/2/2012,USD/VND,"20,865.00","20,860.00","20,905.00","20,780.00",0.00%
14/2/2012,USD/VND,"20,800.00","20,860.00","20,885.00","20,800.00",0.02%
13/2/2012,USD/VND,"20,800.00","20,855.00","20,925.00","20,800.00",-0.19%
10/2/2012,USD/VND,"20,865.00","20,895.00","20,905.00","20,800.00",-0.07%
9/2/2012,USD/VND,"20,800.00","20,910.00","21,005.00","20,800.00",-0.12%
8/2/2012,USD/VND,"20,940.00","20,935.00","21,035.00","20,825.00",-0.07%
7/2/2012,USD/VND,"20,930.00","20,950.00","21,080.00","20,900.00",-0.02%
6/2/2012,USD/VND,"20,950.00","20,955.00","21,065.00","20,900.00",-0.10%
3/2/2012,USD/VND,"20,960.00","20,975.00","21,055.00","20,825.00",-0.05%
2/2/2012,USD/VND,"20,950.00","20,985.00","21,065.00","20,900.00",-0.11%
1/2/2012,USD/VND,"20,950.00","21,008.00","21,058.00","20,900.00",-0.05%
31/1/2012,USD/VND,"21,030.00","21,018.00","21,048.00","20,900.00",0.24%
30/1/2012,USD/VND,"20,850.00","20,968.00","21,073.00","20,800.00",0.33%
27/1/2012,USD/VND,"20,850.00","20,900.00","20,900.00","20,850.00",0.00%
26/1/2012,USD/VND,"20,850.00","20,900.00","20,900.00","20,850.00",0.00%
25/1/2012,USD/VND,"20,850.00","20,900.00","20,900.00","20,850.00",0.14%
24/1/2012,USD/VND,"20,810.00","20,870.00","20,870.00","20,810.00",0.00%
23/1/2012,USD/VND,"20,810.00","20,870.00","20,870.00","20,810.00",0.00%
20/1/2012,USD/VND,"20,830.00","20,870.00","20,910.00","20,810.00",-0.14%
19/1/2012,USD/VND,"20,860.00","20,900.00","20,950.00","20,800.00",-0.14%
18/1/2012,USD/VND,"20,970.00","20,930.00","21,030.00","20,825.00",-0.42%
17/1/2012,USD/VND,"21,020.00","21,018.00","21,049.00","20,970.00",0.00%
16/1/2012,USD/VND,"21,033.00","21,018.00","21,052.00","21,000.00",-0.07%
13/1/2012,USD/VND,"21,031.00","21,033.50","21,037.50","21,000.00",-0.01%
12/1/2012,USD/VND,"21,033.00","21,035.00","21,036.00","21,000.00",0.02%
11/1/2012,USD/VND,"21,000.00","21,030.50","21,040.50","21,000.00",0.06%
10/1/2012,USD/VND,"21,033.00","21,018.00","21,053.00","21,000.00",-0.08%
9/1/2012,USD/VND,"21,033.00","21,034.50","21,036.50","21,000.00",0.00%
6/1/2012,USD/VND,"21,035.00","21,033.50","21,037.50","21,000.00",0.01%
5/1/2012,USD/VND,"21,035.00","21,031.00","21,040.00","21,000.00",0.00%
4/1/2012,USD/VND,"21,030.00","21,031.00","21,040.00","21,000.00",0.00%
3/1/2012,USD/VND,"21,034.00","21,031.00","21,040.00","21,000.00",-0.01%
2/1/2012,USD/VND,"21,031.00","21,033.50","21,033.50","21,031.00",0.00%
30/12/2011,USD/VND,"21,035.00","21,033.50","21,037.50","21,000.00",0.05%
29/12/2011,USD/VND,"21,030.00","21,023.00","21,048.00","21,000.00",0.08%
28/12/2011,USD/VND,"21,031.00","21,005.50","21,040.50","21,000.00",-0.13%
27/12/2011,USD/VND,"21,030.00","21,032.00","21,039.00","21,000.00",-0.01%
26/12/2011,USD/VND,"21,030.00","21,034.50","21,036.50","21,000.00",0.09%
23/12/2011,USD/VND,"21,015.00","21,016.00","21,025.00","20,990.00",0.05%
22/12/2011,USD/VND,"21,015.00","21,005.50","21,025.50","20,990.00",-0.06%
21/12/2011,USD/VND,"21,018.00","21,018.00","21,023.00","20,990.00",0.06%
20/12/2011,USD/VND,"21,015.00","21,005.50","21,025.50","20,990.00",-0.06%
19/12/2011,USD/VND,"21,016.00","21,017.50","21,023.50","20,990.00",-0.01%
16/12/2011,USD/VND,"21,015.00","21,020.50","21,020.50","20,990.00",0.02%
15/12/2011,USD/VND,"21,020.00","21,016.00","21,025.00","20,981.00",0.03%
14/12/2011,USD/VND,"21,020.00","21,010.00","21,021.00","20,981.00",0.00%
13/12/2011,USD/VND,"21,010.00","21,010.50","21,010.50","20,981.00",0.01%
12/12/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,990.00",0.01%
9/12/2011,USD/VND,"21,005.00","21,005.50","21,015.50","20,981.00",-0.01%
8/12/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,981.00",-0.01%
7/12/2011,USD/VND,"21,005.00","21,010.50","21,010.50","20,981.00",0.00%
6/12/2011,USD/VND,"21,005.00","21,010.50","21,010.50","20,990.00",0.00%
5/12/2011,USD/VND,"21,005.00","21,010.50","21,010.50","20,990.00",0.02%
2/12/2011,USD/VND,"21,010.00","21,005.50","21,015.50","20,981.00",-0.02%
1/12/2011,USD/VND,"21,005.00","21,010.50","21,010.50","20,981.00",0.02%
30/11/2011,USD/VND,"21,006.00","21,005.50","21,015.50","20,990.00",-0.02%
29/11/2011,USD/VND,"21,005.00","21,010.00","21,011.00","20,990.00",0.01%
28/11/2011,USD/VND,"21,006.00","21,008.00","21,013.00","20,990.00",0.01%
25/11/2011,USD/VND,"21,010.00","21,005.50","21,015.50","20,990.00",-0.01%
24/11/2011,USD/VND,"21,010.00","21,008.00","21,013.00","20,990.00",0.00%
23/11/2011,USD/VND,"21,010.00","21,008.50","21,012.50","20,990.00",0.00%
22/11/2011,USD/VND,"21,006.00","21,008.00","21,013.00","20,990.00",0.00%
21/11/2011,USD/VND,"21,005.00","21,008.50","21,012.50","20,990.00",0.01%
18/11/2011,USD/VND,"21,005.00","21,005.50","21,015.50","20,980.00",-0.01%
17/11/2011,USD/VND,"21,006.00","21,008.50","21,012.50","20,980.00",0.01%
16/11/2011,USD/VND,"21,005.00","21,005.50","21,015.50","20,980.00",-0.01%
15/11/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,980.00",0.00%
14/11/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,980.00",-0.01%
11/11/2011,USD/VND,"21,005.00","21,009.50","21,011.50","20,980.00",0.01%
10/11/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,980.00",-0.01%
9/11/2011,USD/VND,"21,005.00","21,009.50","21,011.50","20,980.00",0.01%
8/11/2011,USD/VND,"21,006.00","21,008.00","21,013.00","20,980.00",0.00%
7/11/2011,USD/VND,"21,005.00","21,008.00","21,012.00","20,980.00",0.00%
4/11/2011,USD/VND,"21,005.00","21,008.00","21,013.00","20,980.00",0.01%
3/11/2011,USD/VND,"21,006.00","21,005.50","21,014.50","20,980.00",-0.01%
2/11/2011,USD/VND,"21,005.00","21,008.00","21,012.00","20,980.00",0.01%
1/11/2011,USD/VND,"21,005.00","21,005.50","21,014.50","20,980.00",0.00%
31/10/2011,USD/VND,"21,005.00","21,005.50","21,014.50","20,980.00",0.38%
28/10/2011,USD/VND,"21,006.00","20,925.00","21,014.00","20,900.00",-0.14%
27/10/2011,USD/VND,"20,990.00","20,954.00","20,995.00","20,900.00",0.08%
26/10/2011,USD/VND,"20,971.00","20,937.50","20,991.50","20,865.00",-0.07%
25/10/2011,USD/VND,"20,950.00","20,952.50","20,955.50","20,865.00",0.00%
24/10/2011,USD/VND,"20,950.00","20,953.00","20,955.00","20,865.00",0.00%
21/10/2011,USD/VND,"20,950.00","20,953.00","20,955.00","20,865.00",0.05%
20/10/2011,USD/VND,"20,940.00","20,943.00","20,945.00","20,865.00",0.03%
19/10/2011,USD/VND,"20,938.00","20,937.50","20,940.50","20,865.00",0.11%
18/10/2011,USD/VND,"20,925.00","20,914.00","20,929.00","20,830.00",0.03%
17/10/2011,USD/VND,"20,900.00","20,907.50","20,920.50","20,800.00",0.07%
14/10/2011,USD/VND,"20,893.00","20,893.00","20,895.00","20,780.00",0.05%
13/10/2011,USD/VND,"20,883.00","20,882.50","20,885.50","20,775.00",0.05%
12/10/2011,USD/VND,"20,870.00","20,872.50","20,875.50","20,775.00",0.02%
11/10/2011,USD/VND,"20,870.00","20,867.50","20,880.50","20,775.00",0.05%
10/10/2011,USD/VND,"20,855.00","20,857.50","20,860.50","20,800.00",0.19%
7/10/2011,USD/VND,"20,855.00","20,817.00","20,875.00","20,800.00",-0.17%
6/10/2011,USD/VND,"20,850.00","20,852.00","20,854.00","20,750.00",0.05%
5/10/2011,USD/VND,"20,840.00","20,842.00","20,844.00","20,750.00",0.10%
4/10/2011,USD/VND,"20,830.00","20,822.00","20,844.00","20,750.00",-0.05%
3/10/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.01%
30/9/2011,USD/VND,"20,830.00","20,829.50","20,836.50","20,750.00",-0.01%
29/9/2011,USD/VND,"20,830.00","20,832.00","20,892.00","20,750.00",0.00%
28/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.07%
27/9/2011,USD/VND,"20,830.00","20,817.00","20,849.00","20,750.00",-0.07%
26/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",-0.31%
23/9/2011,USD/VND,"20,830.00","20,897.50","20,897.50","20,750.00",0.36%
22/9/2011,USD/VND,"20,830.00","20,822.00","20,902.00","20,750.00",-0.36%
21/9/2011,USD/VND,"20,830.00","20,897.50","20,897.50","20,750.00",0.39%
20/9/2011,USD/VND,"20,830.00","20,817.00","20,849.00","20,750.00",-0.07%
19/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
16/9/2011,USD/VND,"20,830.00","20,832.00","20,892.00","20,750.00",-0.31%
15/9/2011,USD/VND,"20,830.00","20,897.50","20,897.50","20,750.00",0.31%
14/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.07%
13/9/2011,USD/VND,"20,830.00","20,817.00","20,907.00","20,750.00",-0.07%
12/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.07%
9/9/2011,USD/VND,"20,830.00","20,817.00","20,849.00","20,750.00",0.00%
8/9/2011,USD/VND,"20,830.00","20,817.00","20,849.00","20,750.00",-0.07%
7/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.07%
6/9/2011,USD/VND,"20,830.00","20,817.00","20,849.00","20,750.00",-0.07%
5/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
2/9/2011,USD/VND,"20,830.00","20,832.00","20,832.00","20,830.00",0.00%
1/9/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
31/8/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
30/8/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
29/8/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.00%
26/8/2011,USD/VND,"20,830.00","20,832.00","20,834.00","20,750.00",0.10%
25/8/2011,USD/VND,"20,830.00","20,812.00","20,844.00","20,750.00",-0.10%
24/8/2011,USD/VND,"20,830.00","20,832.00","20,832.00","20,724.00",0.05%
23/8/2011,USD/VND,"20,820.00","20,822.00","20,822.00","20,724.00",0.00%
22/8/2011,USD/VND,"20,820.00","20,822.00","20,822.00","20,724.00",0.11%
19/8/2011,USD/VND,"20,800.00","20,800.00","20,830.00","20,724.00",-0.08%
18/8/2011,USD/VND,"20,800.00","20,817.00","20,821.00","20,724.00",0.07%
17/8/2011,USD/VND,"20,780.00","20,802.00","20,836.00","20,724.00",0.07%
16/8/2011,USD/VND,"20,800.00","20,787.00","20,857.00","20,724.00",-0.12%
15/8/2011,USD/VND,"20,800.00","20,812.00","20,832.00","20,724.00",-0.02%
12/8/2011,USD/VND,"20,800.00","20,817.00","20,827.00","20,724.00",0.00%
11/8/2011,USD/VND,"20,820.00","20,817.00","20,827.00","20,700.00",0.12%
10/8/2011,USD/VND,"20,800.00","20,792.00","20,852.00","20,650.00",-0.02%
9/8/2011,USD/VND,"20,750.00","20,797.00","20,819.00","20,550.00",0.59%
8/8/2011,USD/VND,"20,600.00","20,675.00","20,765.00","20,540.00",0.44%
5/8/2011,USD/VND,"20,570.00","20,585.00","20,605.00","20,535.00",-0.02%
4/8/2011,USD/VND,"20,570.00","20,590.00","20,600.00","20,530.00",0.19%
3/8/2011,USD/VND,"20,570.00","20,550.00","20,640.00","20,500.00",-0.19%
2/8/2011,USD/VND,"20,560.00","20,590.00","20,610.00","20,525.00",-0.10%
1/8/2011,USD/VND,"20,550.00","20,610.00","20,610.00","20,525.00",0.07%
29/7/2011,USD/VND,"20,560.00","20,595.00","20,595.00","20,520.00",0.05%
28/7/2011,USD/VND,"20,550.00","20,585.00","20,605.00","20,520.00",0.02%
27/7/2011,USD/VND,"20,560.00","20,580.00","20,610.00","20,520.00",-0.10%
26/7/2011,USD/VND,"20,560.00","20,600.00","20,610.00","20,520.00",0.12%
25/7/2011,USD/VND,"20,520.00","20,575.00","20,645.00","20,520.00",-0.12%
22/7/2011,USD/VND,"20,550.00","20,600.00","20,650.00","20,520.00",0.07%
21/7/2011,USD/VND,"20,570.00","20,585.00","20,655.00","20,520.00",-0.05%
20/7/2011,USD/VND,"20,550.00","20,595.00","20,635.00","20,520.00",-0.07%
19/7/2011,USD/VND,"20,550.00","20,609.00","20,609.00","20,515.00",0.21%
18/7/2011,USD/VND,"20,550.00","20,565.00","20,605.00","20,510.00",-0.05%
15/7/2011,USD/VND,"20,540.00","20,575.00","20,605.00","20,500.00",0.00%
14/7/2011,USD/VND,"20,550.00","20,575.00","20,615.00","20,500.00",-0.02%
13/7/2011,USD/VND,"20,550.00","20,580.00","20,600.00","20,510.00",0.02%
